uuid,division,collection,title,typeOfResource,genre,date,identifier,location,total
66a62920-c57c-012f-2129-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
6d7f32d0-c57c-012f-4f63-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
73440540-c57c-012f-f662-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
79c20fe0-c57c-012f-23b0-58d385a7bc34,Carl H. Pforzheimer Collection of Shelley and His Circle,Shelley and his Circle [manuscripts],1,1,0,0,0,1,3
7ea2d030-c57c-012f-6d1f-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
841dfdb0-c57c-012f-d519-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
89a97ff0-c57c-012f-dbff-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
8eed3120-c57c-012f-9426-58d385a7bc34,Carl H. Pforzheimer Collection of Shelley and His Circle,Shelley and his Circle [manuscripts],1,1,0,0,0,1,3
93edb7c0-c57c-012f-4c4d-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
993789b0-c57c-012f-277c-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
9e66a0d0-c57c-012f-eb3f-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
a31ee780-c57c-012f-10d2-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
a86f7a10-c57c-012f-fa29-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
ae1af560-c57c-012f-bbb8-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
b45a24f0-c57c-012f-7bcb-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
bb630db0-c57c-012f-19e4-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
c2fa1170-c57c-012f-e7ee-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
ca4d9fc0-c57c-012f-689f-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
d1c8e3a0-c57c-012f-633d-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
d8b8c960-c57c-012f-094e-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
dfd97330-c57c-012f-cfb5-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
e6bc5a20-c57c-012f-3eba-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
ed234d50-c57c-012f-fa4f-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
f409b420-c57c-012f-37d5-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
fbcc0f30-c57c-012f-3672-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
03019ad0-c57d-012f-4d53-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
1132c270-c57d-012f-4444-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
17faa970-c57d-012f-019e-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
1e25e880-c57d-012f-41e1-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
24a90f20-c57d-012f-8111-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
2c042700-c57d-012f-58fb-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
325e2390-c57d-012f-6601-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
39232440-c57d-012f-44c7-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
3f8be4e0-c57d-012f-7524-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
454a5ed0-c57d-012f-8179-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
4b4fa7c0-c57d-012f-6d7d-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
52b9c980-c57d-012f-332a-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
599af8d0-c57d-012f-d5df-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
66a7d880-c57d-012f-03d5-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
6d3f3050-c57d-012f-9945-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
74b205e0-c57d-012f-6840-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
7c3b6620-c57d-012f-28fc-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
83083f80-c57d-012f-ad3b-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
89fefee0-c57d-012f-5c78-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
903703c0-c57d-012f-604b-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
96fb6320-c57d-012f-9849-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
9cedb230-c57d-012f-09af-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
aae7f8f0-c57d-012f-17a3-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
b24fb760-c57d-012f-0a5a-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
b9264af0-c57d-012f-39e6-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
beb69e60-c57d-012f-a075-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
c647cab0-c57d-012f-7c3a-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
cd6ba790-c57d-012f-7273-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
d45f0c60-c57d-012f-7e5e-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
daeaedf0-c57d-012f-ee5e-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
e2946100-c57d-012f-39ff-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
e941ad90-c57d-012f-2890-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
ef793360-c57d-012f-22b1-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
f6300740-c57d-012f-1b55-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
fd491600-c57d-012f-3f1c-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
044ef0a0-c57e-012f-672e-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
0bb3a640-c57e-012f-a2b6-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
1296f070-c57e-012f-1bda-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
191d01b0-c57e-012f-7b8c-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
1fb92390-c57e-012f-3a2d-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
27d55de0-c57e-012f-cd98-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
2e804570-c57e-012f-0c5e-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
35074720-c57e-012f-a429-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
3c1d2890-c57e-012f-33e6-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
4260e0f0-c57e-012f-aced-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
4853b890-c57e-012f-4e9a-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
4e5c0150-c57e-012f-2ee5-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
54e18690-c57e-012f-95d2-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
5b1e9890-c57e-012f-9ee4-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
61e267b0-c57e-012f-be53-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
6889ed30-c57e-012f-d99d-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
6eb14590-c57e-012f-6a58-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
7516d4f0-c57e-012f-6dbd-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
7be39a40-c57e-012f-4264-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
82a935c0-c57e-012f-6f04-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
89100460-c57e-012f-21c7-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
90c81600-c57e-012f-2566-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
9870d920-c57e-012f-5a13-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
9fd2dc60-c57e-012f-14fe-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
a675ccb0-c57e-012f-aa78-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
ad2b0b70-c57e-012f-65c9-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
b4f66770-c57e-012f-0df3-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
bc671610-c57e-012f-4852-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
c3b07180-c57e-012f-8674-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
ca385140-c57e-012f-9b5f-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
d15082c0-c57e-012f-7c53-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
d766d230-c57e-012f-0d7f-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
ddedf360-c57e-012f-b4a4-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
e502ca20-c57e-012f-b76f-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
ebae6280-c57e-012f-621d-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
f22a9c00-c57e-012f-5100-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
f8b4cb60-c57e-012f-34b9-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
ff533170-c57e-012f-adb9-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
073e5a20-c57f-012f-4574-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
0f2248b0-c57f-012f-b230-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
15ef9230-c57f-012f-ed49-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
1c500560-c57f-012f-43da-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
21c95ec0-c57f-012f-f2ab-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
29a00b00-c57f-012f-ac83-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
30862df0-c57f-012f-3dd0-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
37d3aae0-c57f-012f-a50c-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
3e5f5340-c57f-012f-950c-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
460c4450-c57f-012f-8801-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
4c8a99a0-c57f-012f-1bf9-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
52f10380-c57f-012f-b086-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
5a4881c0-c57f-012f-195b-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
6141ff70-c57f-012f-ff6b-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
68e3cd70-c57f-012f-0e8a-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
70b37a90-c57f-012f-5fa8-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
781e7820-c57f-012f-1711-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
7f3a4510-c57f-012f-87d6-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
85f7ebe0-c57f-012f-5f38-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
8c782010-c57f-012f-b280-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
933d8b70-c57f-012f-c619-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
99812c30-c57f-012f-9077-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
a00f7700-c57f-012f-5b32-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
a6a07b90-c57f-012f-c38e-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
ad69e010-c57f-012f-4cd1-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
b5833d60-c57f-012f-0bb4-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
bc6ac9f0-c57f-012f-3bbd-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
c4715820-c57f-012f-235b-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
cba6fb80-c57f-012f-382e-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
d2dc2070-c57f-012f-4a85-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
dadce760-c57f-012f-917f-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
e28f4a60-c57f-012f-6003-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
e8b2e560-c57f-012f-fb81-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
ef267dd0-c57f-012f-3570-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
f656b890-c57f-012f-5591-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
fd4381d0-c57f-012f-4a45-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
0438ebd0-c580-012f-8cff-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
0adc7e60-c580-012f-9858-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
116789d0-c580-012f-4c20-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
17533ef0-c580-012f-8f44-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
1e965530-c580-012f-9a3f-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
257dea30-c580-012f-2c2a-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
2c2c8780-c580-012f-efa3-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
324cbcb0-c580-012f-faf3-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
38a0c940-c580-012f-4809-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
3f772070-c580-012f-a230-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
4558d970-c580-012f-721c-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
4ba8e950-c580-012f-4eb9-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
52212ae0-c580-012f-1752-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
58a62e00-c580-012f-79c5-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
5ee60620-c580-012f-7de3-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
6557b810-c580-012f-a0f8-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
6ba94a00-c580-012f-1f21-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
71a96c30-c580-012f-011e-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
7846fa80-c580-012f-2e64-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
7f9bca90-c580-012f-981b-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
86afeb20-c580-012f-7f16-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
8c9d5650-c580-012f-9410-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
93df67b0-c580-012f-4360-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
9b3a5d70-c580-012f-1b7e-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
a2041fc0-c580-012f-39fa-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
a8df9760-c580-012f-12d2-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
b097bbe0-c580-012f-8c16-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
b83ccdb0-c580-012f-370c-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
bf2f60b0-c580-012f-6161-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
c61d4250-c580-012f-fa1a-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
cc5a2aa0-c580-012f-3a0d-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
d3e88930-c580-012f-ed10-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
d9f95890-c580-012f-27fd-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
e099ad20-c580-012f-849f-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
e6f74700-c580-012f-6d9f-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
ee4f6780-c580-012f-d290-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
f5ad0a00-c580-012f-4aac-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
fc1d3ec0-c580-012f-118f-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
037431f0-c581-012f-c249-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
0adec590-c581-012f-7db9-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
199b1910-c581-012f-2094-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
20d22020-c581-012f-9966-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
26eb4e60-c581-012f-1959-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
2e1ec500-c581-012f-76e2-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
35baeea0-c581-012f-54e6-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
3d46ddc0-c581-012f-eb2b-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
44b2c700-c581-012f-00b6-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
4bc79df0-c581-012f-5ebd-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
536039d0-c581-012f-26e4-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
59ed1ea0-c581-012f-3cbc-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
603589a0-c581-012f-1bf6-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
66c9dfe0-c581-012f-a75a-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
6d433170-c581-012f-4ea8-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
7381a6e0-c581-012f-291e-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
7c642ed0-c581-012f-ae6a-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
8b0c90b0-c581-012f-2c82-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
9e2c7f10-c581-012f-485f-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
b050b160-c581-012f-1475-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
bd6ddda0-c581-012f-a01a-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
c96df5e0-c581-012f-3b9a-58d385a7bc34,Manuscripts and Archives Division,NYWF Index Card Collection,1,1,0,0,0,1,3
d50e93e0-c581-012f-f990-58d385a7bc34,Carl H. Pforzheimer Collection of Shelley and His Circle,Shelley and his Circle [manuscripts],1,1,0,0,0,1,3
dfe20a40-c581-012f-2235-58d385a7bc34,George Arents Collection,Cigarette cards,1,1,1,0,1,1,5
ebc73a30-c581-012f-e404-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
f66620e0-c581-012f-3971-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
013177d0-c582-012f-dc7f-58d385a7bc34,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection",Print Collection portrait file,1,1,1,0,0,1,4
0b381e60-c582-012f-9665-58d385a7bc34,Dorot Jewish Division,"Yizkor Book Collection -- deprecated, old structure",1,1,1,0,1,1,5
164301b0-c582-012f-2d7c-58d385a7bc34,Billy Rose Theatre Division,Billy Rose Theatre Collection photograph file,1,1,1,0,0,1,4
